state_id,serial_id,parameter,comparison,left_error,right_error,absolute_error_gain,numerical_uncertainty,status
baseline-best-28,24,A,input-to-frozen,0.0027125011929198806,-0.0064306973901295805,-0.0037181961972097,4.440892098500626e-15,regressed
baseline-best-28,24,C,input-to-frozen,-0.0013778148655066713,-0.000853893222943769,0.0005239216425629023,1.942890293094024e-16,improved
baseline-best-28,24,A,input-to-joint,0.0027125011929198806,-0.003351970097808632,-0.0006394689048887514,0.0,unqualified
baseline-best-28,24,C,input-to-joint,-0.0013778148655066713,0.00010816936964211377,0.0012696454958645575,0.0,unqualified
baseline-best-28,24,A,frozen-to-joint,-0.0064306973901295805,-0.003351970097808632,0.0030787272923209485,4.440892098500626e-15,unqualified
baseline-best-28,24,C,frozen-to-joint,-0.000853893222943769,0.00010816936964211377,0.0007457238533016552,1.942890293094024e-16,unqualified
baseline-best-28,25,A,input-to-frozen,-0.003596660762532622,-0.0030147803567235343,0.0005818804058090876,0.0,improved
baseline-best-28,25,C,input-to-frozen,0.0015539556548819777,0.001493180241420089,6.077541346188875e-05,3.608224830031759e-16,improved
baseline-best-28,25,A,input-to-joint,-0.003596660762532622,-0.0016334296520108538,0.001963231110521768,0.0,unqualified
baseline-best-28,25,C,input-to-joint,0.0015539556548819777,9.362338178578455e-05,0.0014603322730961932,0.0,unqualified
baseline-best-28,25,A,frozen-to-joint,-0.0030147803567235343,-0.0016334296520108538,0.0013813507047126805,0.0,unqualified
baseline-best-28,25,C,frozen-to-joint,0.001493180241420089,9.362338178578455e-05,0.0013995568596343044,3.608224830031759e-16,unqualified
baseline-best-28,26,A,input-to-frozen,-0.0018224202085939112,0.002607041248659847,-0.0007846210400659359,5.900684385551358e-10,regressed
baseline-best-28,26,C,input-to-frozen,0.0005518664259344247,0.0003475774252879732,0.0002042890006464515,4.334296810348803e-12,improved
baseline-best-28,26,A,input-to-joint,-0.0018224202085939112,0.0008927565031449092,0.000929663705449002,0.0,unqualified
baseline-best-28,26,C,input-to-joint,0.0005518664259344247,-2.2978977094759157e-05,0.0005288874488396655,0.0,unqualified
baseline-best-28,26,A,frozen-to-joint,0.002607041248659847,0.0008927565031449092,0.001714284745514938,5.900684385551358e-10,unqualified
baseline-best-28,26,C,frozen-to-joint,0.0003475774252879732,-2.2978977094759157e-05,0.00032459844819321404,4.334296810348803e-12,unqualified
baseline-best-28,27,A,input-to-frozen,-0.0015078784919451138,-0.006558805813414281,-0.0050509273214691675,1.580957587066223e-13,regressed
baseline-best-28,27,C,input-to-frozen,-0.002771919697181824,-0.0024545803025513013,0.0003173393946305225,3.519406988061746e-14,improved
baseline-best-28,27,A,input-to-joint,-0.0015078784919451138,0.004201516555992768,-0.0026936380640476543,0.0,unqualified
