state_id,component,mode,atom_index,qualified,reason,failure_owner,branch_sensitive,stationarity,objective,active_amplitudes,rank,condition,minimum_singular,weighted_rank,weighted_condition,weighted_minimum_singular,weight_minimum,weight_mean,weight_underflow_count,effective_n,linear_solves,iterations,seconds
baseline-recovery-32,0,frozen,71,True,qualified,-1,False,8.375291197156152e-09,-79.61743139590223,0,2,2.741637057618619,0.48459903156361295,2,2.695905554528192,0.491832488039922,1.6377264942078577e-13,0.8422851170022401,0,31091.86508261271,181,178,0.258492667
baseline-recovery-32,0,frozen,72,True,qualified,-1,False,8.375291197156152e-09,-79.63322912557342,0,2,2.1785023475251823,0.589979615132854,2,1.4772162912118922,0.79278139165412,1.6377264942078577e-13,0.8424005487797667,0,31098.67817916267,181,178,0.258812041
baseline-recovery-32,0,frozen,73,True,qualified,-1,False,8.375291197156152e-09,-79.71850493476852,0,2,2.1472684639139206,0.5970408953618456,2,1.4786329238114053,0.7922603031311207,1.6377264942078577e-13,0.8422083493523536,0,31088.116308606634,181,178,0.262433875
baseline-recovery-32,0,frozen,74,True,qualified,-1,False,8.375291197156152e-09,-79.7670856849586,0,2,2.304227779249756,0.563013368860244,2,2.0415904547818173,0.6220852401037111,1.6377264942078577e-13,0.8421917147231148,0,31088.20030539878,181,178,0.258599541
baseline-recovery-32,0,frozen,75,True,qualified,-1,False,8.375291197156152e-09,-79.65927734400024,0,2,2.437024079004327,0.5368634668066937,2,1.6087482802061472,0.7465939769328922,1.6377264942078577e-13,0.8421760622184069,0,31086.24487733898,181,178,0.26187775
baseline-recovery-32,0,frozen,76,True,qualified,-1,False,8.375291197156152e-09,-79.62781271402197,0,2,2.3275873157922145,0.55824720013798,2,1.88551509048488,0.662617403881486,1.6377264942078577e-13,0.8422140827969946,0,31088.673136945927,181,178,0.260571584
baseline-recovery-32,0,frozen,77,True,qualified,-1,False,8.375291197156152e-09,-79.62583516625598,0,2,2.4929546412596193,0.5265045904113909,2,1.443670468293675,0.805276134367628,1.6377264942078577e-13,0.8423176839635413,0,31093.94389274935,181,178,0.26006
baseline-recovery-32,0,frozen,78,True,qualified,-1,False,8.375291197156152e-09,-80.02947305365528,0,2,2.54624555940329,0.5169713690148899,2,3.8203035206201896,0.35811805834190974,1.6377264942078577e-13,0.842458814331964,0,31102.9221849799,181,178,0.257746833
baseline-recovery-32,0,frozen,79,True,qualified,-1,False,8.375291197156152e-09,-79.82167020202253,0,2,2.2365765392141257,0.577240862793908,2,1.8883140153107132,0.6618504884117169,1.6377264942078577e-13,0.8427306694067286,0,31117.995060450994,181,178,0.261080291
baseline-recovery-32,0,frozen,80,True,qualified,-1,False,8.375291197156152e-09,-79.63397688343314,0,2,2.211820638782718,0.5826101960600143,2,1.9901648767742843,0.6349522321875815,1.6377264942078577e-13,0.8424185869520115,0,31099.414063231794,181,178,0.260733417
baseline-recovery-32,0,frozen,81,True,qualified,-1,False,8.375291197156152e-09,-79.90643157598603,0,2,2.252785393108799,0.5737733258445658,2,3.663637201107137,0.3723905706901427,1.6377264942078577e-13,0.8419705876229266,0,31074.261458726323,181,178,0.258005375
baseline-recovery-32,0,frozen,82,True,qualified,-1,False,8.375291197156152e-09,-79.61935851434156,0,2,2.436720430618251,0.5369207246219423,2,2.299826455270581,0.5639196596181848,1.6377264942078577e-13,0.8422662618016139,0,31090.849039714907,181,178,0.260605916
baseline-recovery-32,0,frozen,83,True,qualified,-1,False,8.375291197156152e-09,-80.70326927437483,0,2,2.3065390447774416,0.5625385046768143,2,3.5507194716070076,0.383375266304915,1.6377264942078577e-13,0.8420696886918619,0,31087.65330960736,181,178,0.258418333
baseline-recovery-32,0,frozen,84,True,qualified,-1,False,8.375291197156152e-09,-79.6421793975204,0,2,2.2520577337703234,0.5739281877677657,2,2.1407203630556957,0.5985404248946851,1.6377264942078577e-13,0.8425494366053149,0,31107.182994888397,181,178,0.260610167
baseline-recovery-32,0,frozen,85,True,qualified,-1,False,8.375291197156152e-09,-79.70705319215858,0,2,2.3805840926980273,0.5477014458393993,2,2.2580380709219527,0.5726576717762784,1.6377264942078577e-13,0.8425958864048091,0,31109.199482531887,181,178,0.257729375
baseline-recovery-32,0,frozen,86,True,qualified,-1,False,8.375291197156152e-09,-79.70282333405706,0,2,2.416569885863957,0.5407455803189829,2,2.4879136117427136,0.5274231475166543,1.6377264942078577e-13,0.8425614776202086,0,31108.016734525965,181,178,0.256541084
baseline-recovery-32,0,frozen,87,True,qualified,-1,False,8.375291197156152e-09,-79.69694173584388,0,2,2.389411467993962,0.5459800922910392,2,1.7983609389595907,0.687280997579684,1.6377264942078577e-13,0.8424823461158935,0,31102.81189096311,212,209,0.303638875
baseline-recovery-32,0,frozen,88,True,qualified,-1,False,8.375291197156152e-09,-79.72718849489681,0,2,2.332084859765548,0.5573379395057194,2,2.185386325486664,0.5884433531781105,1.6377264942078577e-13,0.8424050993767893,0,31098.607913274787,181,178,0.259593417
baseline-recovery-32,0,frozen,89,True,qualified,-1,False,8.375291197156152e-09,-79.78403374348979,0,2,2.4003474891460685,0.5438611969293485,2,3.9047596976449914,0.3508539946617599,1.6377264942078577e-13,0.8423183901040578,0,31094.23797664699,181,178,0.257684584
baseline-recovery-32,0,frozen,90,True,qualified,-1,False,8.375291197156152e-09,-79.69017313991327,0,2,2.6764817712286386,0.49496597430819606,2,2.295570861656125,0.5647984578986428,1.6377264942078577e-13,0.8423363098383861,0,31094.901099505678,181,178,0.259523542
baseline-recovery-32,0,frozen,91,True,qualified,-1,False,8.375291197156152e-09,-79.86768264633763,0,2,2.211443777779426,0.5826926270498229,2,2.1458747630271913,0.5973594945929248,1.6377264942078577e-13,0.8423175134716373,0,31093.36730385553,181,178,0.260431125
baseline-recovery-32,0,frozen,92,True,qualified,-1,False,7.84166832904095e-09,-79.70305918813654,0,2,2.154302846970128,0.5954374539332404,2,1.6456634410554782,0.734400468317165,1.6377264942078577e-13,0.8419180946831047,0,31075.41485306843,179,176,0.257158708
baseline-recovery-32,0,frozen,93,True,qualified,-1,False,8.375549046453621e-09,-79.63352028949541,0,2,2.288208983785073,0.5663245837452462,2,2.1667181222118583,0.5926261554077558,1.6377264942078577e-13,0.8423090260343674,0,31093.351266632086,181,178,0.259787583
baseline-recovery-32,0,frozen,94,True,qualified,-1,False,8.375291197156152e-09,-80.38772329708338,0,2,2.4124565288971693,0.5415324849724801,2,3.941436112606522,0.3477874984412262,1.6377264942078577e-13,0.8421292873219489,0,31082.11108172252,181,178,0.258578333
baseline-recovery-32,0,frozen,95,True,qualified,-1,False,8.149092900347064e-09,-79.78110860161958,0,2,2.3321167003884766,0.5573315119302545,2,2.85517422176448,0.46747298838912077,1.6377264942078577e-13,0.8429716442223699,0,31119.931777825102,163,160,0.233394666
baseline-recovery-32,0,frozen,96,True,qualified,-1,False,9.04253701131271e-09,-79.63942384962303,0,2,2.2599323357476186,0.5722562947125631,2,2.0490122096238235,0.620266061586666,1.6377264942078577e-13,0.8427887213913433,0,31112.057983669016,192,189,0.274238375
baseline-recovery-32,0,frozen,97,True,qualified,-1,False,8.339275118148102e-09,-79.61755287515814,0,2,2.334259981387587,0.5568991632579151,2,2.1531661535903353,0.5956960350324755,1.6377264942078577e-13,0.8423084461525548,0,31093.02305265708,187,184,0.266166166
baseline-recovery-32,0,frozen,98,True,qualified,-1,False,8.149092900347064e-09,-79.75138579782681,0,2,2.1743884199395676,0.5909011293239964,2,1.8981739341536445,0.659160960318304,1.6377264942078577e-13,0.8434003559013414,0,31142.506716805463,166,163,0.239678625
baseline-recovery-32,0,frozen,99,True,qualified,-1,False,8.149092900347064e-09,-79.6233010144413,0,2,2.353915371619615,0.5529624740288565,2,2.286739015320928,0.5666302038182816,1.6377264942078577e-13,0.8422985157470216,0,31093.084010613657,163,160,0.232907792
baseline-recovery-32,0,frozen,100,True,qualified,-1,False,9.620053822516219e-09,-79.65657055821524,0,2,2.188707861224748,0.5877046623961627,2,1.7513118249649473,0.7012501067967445,1.4509295012683462e-13,0.8420986769594335,0,31081.764275619204,211,208,0.3011
baseline-recovery-32,0,frozen,101,True,qualified,-1,False,8.149092900347064e-09,-80.65714837201747,0,2,2.354821728455948,0.5527821647053892,2,3.0645529364831012,0.43870864910234475,1.6377264942078577e-13,0.8427974380935146,0,31120.210302203774,163,160,0.230927458
baseline-recovery-32,0,frozen,102,True,qualified,-1,False,9.266829762351457e-09,-79.67258001847144,0,2,2.382493590713911,0.5473282519794005,2,1.74770387357008,0.7023409890575386,1.6377264942078577e-13,0.8421292871706801,0,31084.70198627919,163,160,0.233588584
baseline-recovery-32,0,frozen,103,True,qualified,-1,False,9.02957890450292e-09,-80.07151961924798,0,2,2.427825351219298,0.5386030113503093,2,3.740326285762825,0.3652696525144563,1.6377264942078577e-13,0.8430267264453283,0,31130.11575116317,201,198,0.283958084
baseline-recovery-32,0,frozen,104,True,qualified,-1,False,9.36056752989952e-09,-79.68786142911502,0,2,2.4028703202062296,0.5433745192484641,2,2.701112900916072,0.49099869828739195,1.6377264942078577e-13,0.8421115669467277,0,31083.550988387626,185,182,0.263843833
baseline-recovery-32,0,frozen,105,True,qualified,-1,False,8.375291197156152e-09,-79.62382792267321,0,2,2.1827027980295606,0.5890413696894625,2,1.6550572867834397,0.7313492176234033,1.6377264942078577e-13,0.8423250561939527,0,31094.22301223682,181,178,0.259359166
baseline-recovery-32,0,frozen,106,True,qualified,-1,False,8.375291197156152e-09,-80.83760276891933,0,2,2.2036130633193607,0.5844101920518335,2,3.4986224290860566,0.38865576949009367,1.6377264942078577e-13,0.8427970553929769,0,31117.68188368263,181,178,0.257879333
baseline-recovery-32,0,frozen,107,True,qualified,-1,False,8.375291197156152e-09,-79.84771548152557,0,2,2.2881998153294116,0.5663264890280366,2,1.888227697791034,0.6618741169134714,1.6377264942078577e-13,0.8422766554873005,0,31093.549454970613,181,178,0.260953291
baseline-recovery-32,0,frozen,108,True,qualified,-1,False,8.375291197156152e-09,-79.65145246703943,0,2,2.481115644021814,0.528666521719457,2,1.6261269300305625,0.7408130174794157,1.6377264942078577e-13,0.8422338221951302,0,31089.96381271282,181,178,0.259885792
baseline-recovery-32,0,frozen,109,True,qualified,-1,False,8.375291197156152e-09,-79.78285505562074,0,2,2.2716010221794027,0.5697949642397339,2,2.264897601786346,0.5712066065241922,1.6377264942078577e-13,0.8421900709914325,0,31088.454295665288,181,178,0.260111667
baseline-recovery-32,0,frozen,110,True,qualified,-1,False,8.375291197156152e-09,-79.6414446740132,0,2,2.4309343591181323,0.5380139227368912,2,2.6815497857677295,0.49414481511366576,1.6377264942078577e-13,0.8420401370072821,0,31081.28462928528,181,178,0.25655525
baseline-recovery-32,0,frozen,111,True,qualified,-1,False,8.375291197156152e-09,-79.6251228169026,0,2,2.599555824650579,0.5077486457199062,2,2.1864291121454746,0.5882112643242875,1.6377264942078577e-13,0.8422920993479804,0,31092.718499630177,181,178,0.258090083
baseline-recovery-32,0,frozen,112,True,qualified,-1,False,8.375291197156152e-09,-79.66116934972871,0,2,2.574165667788917,0.5121028970217706,2,3.243502590985422,0.4166610776274821,1.6377264942078577e-13,0.8425580511388062,0,31107.198763545828,181,178,0.259493083
baseline-recovery-32,0,frozen,113,True,qualified,-1,False,8.375291197156152e-09,-79.70092403703612,0,2,2.1997245481932706,0.5852664661432954,2,1.328611582693058,0.8504544101272115,1.6377264942078577e-13,0.8421376659861929,0,31085.415756273746,181,178,0.259920875
baseline-recovery-32,0,frozen,114,True,qualified,-1,False,8.375291197156152e-09,-79.62697306637858,0,2,2.186570899438418,0.5881797199532218,2,2.174890105747463,0.5907886145768422,1.6377264942078577e-13,0.8422414358329678,0,31090.200616383205,181,178,0.265620375
baseline-recovery-32,0,frozen,115,True,qualified,-1,False,8.375291197156152e-09,-79.96707568151963,0,2,2.3033601743216425,0.5631918113220221,2,3.046350729199841,0.44107566882620886,1.6377264942078577e-13,0.8432389521800941,0,31136.675293609347,181,178,0.264006667
baseline-recovery-32,0,frozen,116,True,qualified,-1,False,8.375291197156152e-09,-79.7322475846576,0,2,2.42574968585738,0.5389969618971673,2,2.487431153980038,0.5275112136258913,1.6377264942078577e-13,0.8423236050810848,0,31093.03017429114,181,178,0.264690334
baseline-recovery-32,0,frozen,117,True,qualified,-1,False,8.375291197156152e-09,-79.65445994602021,0,2,2.313073197801014,0.5611999400908229,2,1.755002127206823,0.7001372563569773,1.6377264942078577e-13,0.8421967648699883,0,31087.39922539139,181,178,0.265642083
baseline-recovery-32,0,frozen,118,True,qualified,-1,False,8.375291197156152e-09,-79.65651955660327,0,2,2.391940716393694,0.5454887026070855,2,3.0466854369314973,0.4410319252583139,1.6377264942078577e-13,0.8422337620249438,0,31089.45382647136,181,178,0.262855458
baseline-recovery-32,0,frozen,119,True,qualified,-1,False,8.375291197156152e-09,-79.62135345388772,0,2,2.4371972591026747,0.5368308159056229,2,2.39339798759747,0.5452059461209848,1.6377264942078577e-13,0.8423563389213654,0,31096.031808302734,181,178,0.257854042
baseline-recovery-32,0,frozen,120,True,qualified,-1,False,8.375291197156152e-09,-79.63750655142442,0,2,2.6474427033338706,0.49972045749954,2,2.3465177089501985,0.5544381642030064,1.6377264942078577e-13,0.8423924500436663,0,31098.494590867922,181,178,0.258798584
baseline-recovery-32,0,frozen,121,True,qualified,-1,False,8.375291197156152e-09,-79.6413315536813,0,2,2.5673401510428784,0.5132852294126441,2,3.483335886520814,0.3902317732924856,1.6377264942078577e-13,0.8423651073734252,0,31096.781661636443,181,178,0.257061042
baseline-recovery-32,0,frozen,122,True,qualified,-1,False,8.375291197156152e-09,-79.68588848051185,0,2,2.2283310897687763,0.5790193120618569,2,2.107188142141138,0.6063255839011074,1.6377264942078577e-13,0.8422435868749273,0,31090.564930795405,181,178,0.260723875
baseline-recovery-32,0,frozen,123,True,qualified,-1,False,8.375291197156152e-09,-79.94706041043995,0,2,2.2527366148506482,0.5737837045756349,2,2.1324683105976425,0.60043974379656,1.6377264942078577e-13,0.8430610478521064,0,31128.1232634496,181,178,0.258968958
baseline-recovery-32,0,frozen,124,True,qualified,-1,False,8.375291197156152e-09,-79.7313151600326,0,2,2.3075985796905916,0.56232105902865,2,2.1964477690601956,0.585989780903804,1.6377264942078577e-13,0.8422861231931378,0,31092.34829023856,181,178,0.259884291
baseline-recovery-32,0,frozen,125,True,qualified,-1,False,8.375291197156152e-09,-79.66622249862635,0,2,2.397006097449092,0.5445070093207464,2,3.5461413157505173,0.38383377513935374,1.6377264942078577e-13,0.8423063339262176,0,31093.3278283574,181,178,0.259812792
baseline-recovery-32,0,frozen,126,True,qualified,-1,False,8.375291197156152e-09,-80.85820278854699,0,2,2.424737506805874,0.5391892595722395,2,1.9965683147548503,0.6333247311162058,1.7467221295177424e-37,0.842186914491932,0,31088.52969256363,181,178,0.262072
baseline-recovery-32,0,frozen,127,False,budget-exhausted,-1,False,6.909063628205022e-08,-83.99132334057569,0,2,2.9585397728620464,0.45284213577395177,2,5.247931204519484,0.264717141307973,6.040388125766964e-14,0.8414611967408019,0,31052.824463207806,4001,4000,17.582757833
baseline-recovery-32,0,frozen,128,True,qualified,-1,False,8.375291197156152e-09,-79.84978936715446,0,2,2.2025692346652925,0.584639828565958,2,1.714449350975073,0.7125304908657014,1.6377264942078577e-13,0.8423230322102119,0,31092.837806042513,181,178,0.261005292
baseline-recovery-32,0,frozen,129,True,qualified,-1,False,8.375291197156152e-09,-79.79513422143515,0,2,2.256775953107541,0.5729253847889988,2,2.505925339824199,0.524154593260943,1.6377264942078577e-13,0.8420000032006434,0,31078.147194112924,181,178,0.257715458
baseline-recovery-32,0,frozen,130,True,qualified,-1,False,8.375291197156152e-09,-79.66731106829815,0,2,2.255736874972098,0.5731459574103346,2,2.25838655402444,0.5725837933389109,1.6377264942078577e-13,0.8424295189678394,0,31100.982641263516,181,178,0.257526667
baseline-recovery-32,0,frozen,131,True,qualified,-1,False,8.375291197156152e-09,-79.72285121366077,0,2,2.3905022520979666,0.545768072570151,2,1.2852910476631028,0.8684212509320496,1.6377264942078577e-13,0.8423159441830137,0,31096.203766196086,181,178,0.263389334
baseline-recovery-32,0,frozen,132,True,qualified,-1,False,8.375291197156152e-09,-79.64629800801264,0,2,2.5391134593248865,0.5182287320977935,2,1.3641250377217276,0.8361196533544444,1.6377264942078577e-13,0.8424187510552195,0,31099.192437254966,181,178,0.260448917
baseline-recovery-32,0,frozen,133,True,qualified,-1,False,8.375291197156152e-09,-80.64231269145847,0,2,2.233559196747385,0.5778905274198076,2,1.4910161030482076,0.7877277638369313,1.6377264942078577e-13,0.8431777666113744,0,31142.594539808615,181,178,0.258011375
baseline-recovery-32,0,frozen,134,True,qualified,-1,False,8.375291197156152e-09,-79.89972494365232,0,2,2.1680378607084263,0.5923287095455099,2,2.026089790173689,0.6259151017049325,1.6377264942078577e-13,0.842562633528813,0,31107.601047055974,181,178,0.260261916
baseline-recovery-32,0,frozen,135,True,qualified,-1,False,8.375291197156152e-09,-79.64195548147352,0,2,2.248192434250295,0.5747520732668051,2,2.782503139875117,0.4783012939414237,1.6377264942078577e-13,0.8422124583616452,0,31088.1023779821,181,178,0.256795166
baseline-recovery-32,0,frozen,136,True,qualified,-1,False,8.375291197156152e-09,-79.95119320725242,0,2,2.4679493512510375,0.5310900635284386,2,1.9135016919340768,0.6550171616322128,1.6377264942078577e-13,0.8423246414204819,0,31093.46085824011,181,178,0.259909
baseline-recovery-32,0,frozen,137,True,qualified,-1,False,8.375291197156152e-09,-79.91163141111755,0,2,2.3373960243521856,0.5562676487214919,2,3.8495610685122763,0.35556895208449235,1.6377264942078577e-13,0.8425377120044383,0,31105.056293357946,181,178,0.258165
baseline-recovery-32,0,frozen,138,True,qualified,-1,False,8.375291197156152e-09,-79.68928099058346,0,2,2.610800322480376,0.5058421213495858,2,2.205375537643433,0.584022824568289,1.6377264942078577e-13,0.8422158537104782,0,31088.845894674876,181,178,0.262105333
baseline-recovery-32,0,frozen,139,True,qualified,-1,False,8.375291197156152e-09,-79.83146484318338,0,2,2.55141464559314,0.5160635922404696,2,2.2073438385466035,0.5835907635095804,1.6377264942078577e-13,0.8424129679401733,0,31098.215785471737,181,178,0.259136084
baseline-recovery-32,0,frozen,140,True,qualified,-1,False,8.375291197156152e-09,-79.68991167050324,0,2,2.17333043991202,0.5911385316966571,2,1.8102787695079692,0.6838168961631665,1.6377264942078577e-13,0.8425608070256383,0,31104.871948320488,181,178,0.2613315
baseline-recovery-32,0,frozen,141,True,qualified,-1,False,8.375291197156152e-09,-79.7021013005616,0,2,2.1516519594111934,0.5960408034063736,2,1.3445769427221117,0.8439664309801915,3.479614463196992e-17,0.8421385980450916,0,31082.473699888218,181,178,0.262769375
baseline-recovery-32,0,frozen,142,True,qualified,-1,False,8.375291197156152e-09,-79.72099623660885,0,2,2.2213809038571175,0.5805260583070996,2,1.8715456076426755,0.6664680176023238,1.6377264942078577e-13,0.8421663610482423,0,31086.912800965045,181,178,0.2613625
baseline-recovery-32,0,frozen,143,True,qualified,-1,False,8.375291197156152e-09,-79.72992446675319,0,2,2.5319597672131744,0.5194955810301823,2,4.02106707851788,0.34130507402333543,1.6377264942078577e-13,0.8416405097811074,0,31063.139198532943,181,178,0.2630705
baseline-recovery-32,0,frozen,144,True,qualified,-1,False,8.375291197156152e-09,-79.85237442320124,0,2,2.257982841871749,0.5726693819165773,2,1.4603795248587037,0.7990151519521409,1.6377264942078577e-13,0.8423263933397923,0,31095.060631665812,181,178,0.258437709
baseline-recovery-32,0,frozen,145,True,qualified,-1,True,8.375291197156152e-09,-79.81244747117724,0,2,2.4857982488284653,0.5278094789497693,2,1.9326392737917806,0.649906184251148,1.6377264942078577e-13,0.8432166476213286,0,31132.504506727873,186,183,0.265775334
baseline-recovery-32,0,frozen,146,True,qualified,-1,False,8.375291197156152e-09,-79.69387783356491,0,2,2.556127021720461,0.5152385823939933,2,2.5479631873191635,0.516669398413347,1.6377264942078577e-13,0.8420401744929156,0,31082.24860934638,181,178,0.258909
baseline-recovery-32,0,frozen,147,True,qualified,-1,False,8.375291197156152e-09,-80.76712324813437,0,2,2.677932938725801,0.49473058555836735,2,4.084815967324918,0.3362819887017277,2.9122203471820444e-18,0.8421950330386,0,31090.006194677226,181,178,0.259891291
baseline-recovery-32,0,frozen,148,True,qualified,-1,False,8.375291197156152e-09,-79.6760315226396,0,2,2.2186953768464823,0.5811101488555205,2,1.754184670113759,0.7003835142221895,1.6377264942078577e-13,0.8421613533715484,0,31088.318366901352,181,178,0.264725916
baseline-recovery-32,0,frozen,149,True,qualified,-1,False,8.375291197156152e-09,-79.65150385028225,0,2,2.1574839590496784,0.5947148612015983,2,1.780111372786741,0.6926433199036901,1.6377264942078577e-13,0.8423639729768121,0,31095.79011399117,181,178,0.254770583
baseline-recovery-32,0,frozen,150,True,qualified,-1,False,8.375291197156152e-09,-80.35887065920387,0,2,2.3320092408475115,0.5573532050199181,2,3.512673779202742,0.38721784408835375,1.6377264942078577e-13,0.8425875473812641,0,31109.37599401705,181,178,0.252450334
baseline-recovery-32,0,frozen,151,True,qualified,-1,False,8.375291197156152e-09,-79.7325346824448,0,2,2.5197796874018548,0.5216657392695757,2,3.200020685113503,0.4218220564986723,1.6377264942078577e-13,0.842412931771304,0,31097.899734380557,181,178,0.253462666
baseline-recovery-32,0,frozen,152,True,qualified,-1,False,8.375291197156152e-09,-79.76695079169386,0,2,2.2659736912994966,0.5709795725695298,2,2.7706852463918272,0.48010672426593254,1.6377264942078577e-13,0.8427538273673144,0,31114.55799027498,181,178,0.251869167
baseline-recovery-32,0,frozen,153,True,qualified,-1,False,9.713741255670392e-09,-79.63942095988334,0,2,2.4001206385222305,0.5439049975497415,2,3.002993045499529,0.446812376572618,1.6377264942078577e-13,0.8421310127487434,0,31083.905358807875,193,190,0.271053375
baseline-recovery-32,0,frozen,154,True,qualified,-1,False,9.471997019929866e-09,-79.63411747778605,0,2,2.6776345484540296,0.4947789693782339,2,2.900682846449943,0.46092344691340503,1.6377264942078577e-13,0.8422126899778678,0,31089.730540273176,215,212,0.297442333
baseline-recovery-32,0,frozen,155,True,qualified,-1,False,8.375291197156152e-09,-79.62215140749728,0,2,2.6416234641524743,0.5006834447920502,2,2.486464447214407,0.5276877541835282,1.6377264942078577e-13,0.8423378368326346,0,31094.906478030654,181,178,0.254162083
baseline-recovery-32,0,frozen,156,True,qualified,-1,False,8.375291197156152e-09,-80.15582598091899,0,2,2.2760045298930778,0.5688710745877321,2,2.478403926982891,0.5291640091358734,1.6377264942078577e-13,0.8430608844915172,0,31134.091945504922,181,178,0.254641459
baseline-recovery-32,0,frozen,157,True,qualified,-1,False,8.375291197156152e-09,-79.89233548814774,0,2,2.3043544019960045,0.5629873346102094,2,2.2158804544942194,0.5817235168002172,1.6377264942078577e-13,0.8419240182116727,0,31074.62802439826,181,178,0.254772291
baseline-recovery-32,0,frozen,158,True,qualified,-1,False,8.375291197156152e-09,-80.08335732174953,0,2,2.271428919133792,0.569831127812316,2,2.3388926163909702,0.5559667338527386,1.6377264942078577e-13,0.8417647729453028,0,31064.86220189164,181,178,0.255986292
baseline-recovery-32,0,frozen,159,True,qualified,-1,False,8.375291197156152e-09,-79.86340435059267,0,2,2.418041729679687,0.5404645173946035,2,3.7739036290659005,0.36223386756074494,1.6377264942078577e-13,0.8419857058789351,0,31075.572683180068,181,178,0.252674583
baseline-recovery-32,0,frozen,160,True,qualified,-1,False,8.375291197156152e-09,-79.68656119804395,0,2,2.219254120353011,0.5809885375676332,2,1.661267405987772,0.7293434440392614,1.6377264942078577e-13,0.8421391130259059,0,31082.636705965833,181,178,0.254564291
baseline-recovery-32,0,frozen,161,True,qualified,-1,False,8.375291197156152e-09,-79.63343308244454,0,2,2.189703102311338,0.5874836497111016,2,2.4303334474970195,0.5381276902953591,1.6377264942078577e-13,0.8422489232066758,0,31090.154387480903,181,178,0.256007042
baseline-recovery-32,0,frozen,162,True,qualified,-1,False,8.375291197156152e-09,-79.62122401688868,0,2,2.3876947351205238,0.5463140845610865,2,2.3096229978357075,0.5619060161541625,1.6377264942078577e-13,0.8423488144496817,0,31095.62351515896,181,178,0.25951475
baseline-recovery-32,0,frozen,163,True,qualified,-1,False,8.375291197156152e-09,-79.65134563092445,0,2,2.475056503775418,0.5297793095294939,2,3.2699870555093917,0.4135761178090002,1.6377264942078577e-13,0.8420247373172302,0,31081.397283996634,181,178,0.25244525
baseline-recovery-32,0,frozen,164,True,qualified,-1,False,8.375291197156152e-09,-79.63166602595811,0,2,2.3288625697317067,0.5579891108258442,2,2.131173136750135,0.600738819703849,1.6377264942078577e-13,0.8422698647296422,0,31091.594693251056,181,178,0.262947
baseline-recovery-32,0,frozen,165,True,qualified,-1,False,8.375291197156152e-09,-79.62121860438882,0,2,2.403447783423385,0.5432632330729308,2,1.7908449236860138,0.6894809352397765,1.6377264942078577e-13,0.8422757624571815,0,31091.655979618095,181,178,0.263615875
baseline-recovery-32,0,frozen,166,True,qualified,-1,False,8.375291197156152e-09,-79.6338912437098,0,2,2.3110629579697566,0.5616111356884722,2,2.4077215883123135,0.5424408970207136,1.6377264942078577e-13,0.8421881562753887,0,31086.853947288953,181,178,0.25501025
baseline-recovery-32,0,frozen,167,True,qualified,-1,False,8.375291197156152e-09,-79.62431786610685,0,2,2.556924209848752,0.5150992571148537,2,3.193755603633411,0.42257571521403786,1.6377264942078577e-13,0.842257779414218,0,31090.143051151448,181,178,0.25209825
failed-only-best-6,0,joint,,False,budget-exhausted,-1,False,2.9711873961155946e-07,-319.15259348822644,0,336,18.908601553408495,0.124856530939839,336,131.87329085000349,0.020478693611540203,0.0,0.8159378877177923,91,29960.94434864737,4001,4000,5743.102325833
failed-only-best-6,0,frozen,0,True,qualified,-1,False,9.937449760180896e-09,-83.36241578598445,0,2,2.5587439090953494,0.5147814872343651,2,1.3400078867339764,0.8458158907101859,4.9357237191530906e-18,0.8418674760212638,0,31069.849788756623,225,222,0.573961084
failed-only-best-6,0,frozen,1,True,qualified,-1,False,9.937449760180896e-09,-83.45656709398466,0,2,2.277050018862074,0.5686521204881657,2,1.9915323165902559,0.6346040694383575,4.9357237191530906e-18,0.8417628464484469,0,31064.62091249099,225,222,0.62145325
failed-only-best-6,0,frozen,2,True,qualified,-1,False,9.937449760180896e-09,-83.35754921415553,0,2,2.325988191240489,0.5585711416599899,2,1.276486169506617,0.8721381202832,4.9357237191530906e-18,0.841853499450942,0,31068.428149230225,225,222,0.614892375
failed-only-best-6,0,frozen,3,True,qualified,-1,False,9.937449760180896e-09,-83.39316085435973,0,2,2.5138255015149853,0.5227327021187148,2,1.2366464995400408,0.8892324291004718,4.9357237191530906e-18,0.8418533294567768,0,31068.65638797164,225,222,0.552223208
failed-only-best-6,0,frozen,4,True,qualified,-1,False,9.937449760180896e-09,-83.41932865402795,0,2,2.437954440298698,0.5366881017453159,2,2.138624879643009,0.5990217135284214,4.9357237191530906e-18,0.8416931045354342,0,31059.48705617099,225,222,0.533311
failed-only-best-6,0,frozen,5,True,qualified,-1,False,9.937449760180896e-09,-83.48095422236717,0,2,2.393079035602946,0.5452678099752267,2,1.3638869039124564,0.8362146015251627,4.9357237191530906e-18,0.8417449859956173,0,31062.776216913986,225,222,0.540718458
failed-only-best-6,0,frozen,6,True,qualified,-1,False,8.740978671309676e-09,-83.40309663867859,0,2,2.712997480636774,0.4891055937852277,2,2.0608731670465312,0.6173781612197655,4.9357237191530906e-18,0.8418869931563496,0,31070.339793199502,229,226,0.5506925
failed-only-best-6,0,frozen,7,True,qualified,-1,False,9.1916271065448e-09,-84.8321522251952,0,2,2.9699355581052522,0.4512817980592022,2,3.803715522954822,0.35957905072214036,4.9357237191530906e-18,0.8423502309852453,0,31094.61857761722,230,227,0.584863
