state_id,serial_id,prediction,metric,n,bias,rmse,p99,max
baseline-best-28,150,analytic,total,200,0.0013570070494612404,0.05273686739916449,0.20785067558909243,0.25021869298747906
baseline-best-28,150,matched,estimation,200,-0.000376084386407272,0.0012160068938869952,0.003297509723772629,0.004109337357205867
baseline-best-28,150,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,150,matched,total,200,-0.000376084386407272,0.0012160068938869952,0.003297509723772629,0.004109337357205867
baseline-best-28,151,analytic,estimation,200,-0.0030344721794623537,0.0032991043812525293,0.005316427341019114,0.00547698616026171
baseline-best-28,151,analytic,operator,200,0.0050799593495282815,0.03712574211797097,0.12040293993211049,0.23280179647849486
baseline-best-28,151,analytic,total,200,0.002045487170065928,0.03706658582637837,0.11710856573438244,0.2287528686937551
baseline-best-28,151,matched,estimation,200,-0.003057304966128958,0.0033177931757032123,0.005281910232995797,0.005467100740956465
baseline-best-28,151,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,151,matched,total,200,-0.003057304966128958,0.0033177931757032123,0.005281910232995797,0.005467100740956465
baseline-best-28,152,analytic,estimation,200,0.001539388517496042,0.001763525364030809,0.0032118818006252603,0.0033410290299893397
baseline-best-28,152,analytic,operator,200,-0.001636108847944102,0.030456886361720056,0.1392924715708902,0.18212933267682713
baseline-best-28,152,analytic,total,200,-9.67203304480599e-05,0.030626045925960507,0.13910470390336038,0.1817617095598293
baseline-best-28,152,matched,estimation,200,0.0015324912489258122,0.0017447461927739697,0.0031348783016127424,0.0033749070368472855
baseline-best-28,152,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,152,matched,total,200,0.0015324912489258122,0.0017447461927739697,0.0031348783016127424,0.0033749070368472855
baseline-best-28,153,analytic,estimation,200,-4.5594481978368794e-05,0.0007690554181900498,0.002050769035458644,0.0020858538680686434
baseline-best-28,153,analytic,operator,200,-0.005445282240864205,0.053551698255415114,0.20614435990573404,0.31822765697788524
baseline-best-28,153,analytic,total,200,-0.005490876722842574,0.05361528572998428,0.20650386645457158,0.31836922403130874
baseline-best-28,153,matched,estimation,200,-3.259376781371326e-06,0.0007621383094253834,0.002041718617412036,0.002132209736710744
baseline-best-28,153,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,153,matched,total,200,-3.259376781371326e-06,0.0007621383094253834,0.002041718617412036,0.002132209736710744
baseline-best-28,154,analytic,estimation,200,0.0019249026711903533,0.0019998332503038496,0.002771093381374934,0.0030464751893782838
baseline-best-28,154,analytic,operator,200,0.002145040336407571,0.02221693369333622,0.10871909566964044,0.17594226502971602
baseline-best-28,154,analytic,total,200,0.004069943007597924,0.0225121714968976,0.11015586967012814,0.17826158107935133
baseline-best-28,154,matched,estimation,200,0.0019196477564795867,0.0019920073082170782,0.002749485140763286,0.0027841474728196314
baseline-best-28,154,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,154,matched,total,200,0.0019196477564795867,0.0019920073082170782,0.002749485140763286,0.0027841474728196314
baseline-best-28,155,analytic,estimation,200,-0.0008519481468452428,0.0009768558758780756,0.001957260074263001,0.0019930202696583077
baseline-best-28,155,analytic,operator,200,0.0008502736393908701,0.021735519142431565,0.08948920721967549,0.09938003337607137
baseline-best-28,155,analytic,total,200,-1.6745074543725545e-06,0.021662093266086053,0.08821411063137474,0.09818509628312255
baseline-best-28,155,matched,estimation,200,-0.0008462133575386212,0.000969114384704162,0.0019570840709124404,0.001993110959185973
baseline-best-28,155,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,155,matched,total,200,-0.0008462133575386212,0.000969114384704162,0.0019570840709124404,0.001993110959185973
baseline-best-28,156,analytic,estimation,200,-0.0004355633862964572,0.0006538117525280459,0.0012699536054231325,0.001300288119453076
baseline-best-28,156,analytic,operator,200,-0.0027321058428003415,0.027510231249785154,0.09451955586972606,0.1838152610334776
baseline-best-28,156,analytic,total,200,-0.003167669229096799,0.0274264383972675,0.09479458334476823,0.18378218541539104
baseline-best-28,156,matched,estimation,200,-0.00045711825762595004,0.0006540860984312333,0.001272703350565202,0.0013031037598111098
baseline-best-28,156,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,156,matched,total,200,-0.00045711825762595004,0.0006540860984312333,0.001272703350565202,0.0013031037598111098
baseline-best-28,157,analytic,estimation,200,0.00311072524656417,0.0032650794968026504,0.005147947054376378,0.005205453678919114
baseline-best-28,157,analytic,operator,200,-0.0016489387170966622,0.0418846365592674,0.15719568302692666,0.21755295039824585
baseline-best-28,157,analytic,total,200,0.0014617865294675075,0.04206354425442832,0.15978193317449219,0.21696396863668532
baseline-best-28,157,matched,estimation,200,0.003117075247262764,0.0032683259767731523,0.005172739119012393,0.005462317612505485
baseline-best-28,157,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,157,matched,total,200,0.003117075247262764,0.0032683259767731523,0.005172739119012393,0.005462317612505485
baseline-best-28,158,analytic,estimation,200,-0.0012050003602534808,0.0016090367963279525,0.0034546200543258965,0.003911171230927657
baseline-best-28,158,analytic,operator,200,0.006170744090866256,0.04384099699522729,0.16666508717160083,0.1889695836025198
baseline-best-28,158,analytic,total,200,0.004965743730612775,0.0438917728206737,0.16490806802804653,0.18942139501743416
baseline-best-28,158,matched,estimation,200,-0.00123546666987911,0.0016160082959915947,0.0035006744660234235,0.0038542798609468853
baseline-best-28,158,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,158,matched,total,200,-0.00123546666987911,0.0016160082959915947,0.0035006744660234235,0.0038542798609468853
baseline-best-28,159,analytic,estimation,200,-0.002741197223420125,0.002996039862288559,0.004688369814695448,0.004830087796277915
baseline-best-28,159,analytic,operator,200,0.001735708483715916,0.03823380792333233,0.14634943953675594,0.17671560642177347
baseline-best-28,159,analytic,total,200,-0.0010054887397042095,0.038425242730859885,0.1440967179769166,0.1752298378387288
baseline-best-28,159,matched,estimation,200,-0.0027450090322925277,0.0029935567244103525,0.004667465491199951,0.004731248997764448
baseline-best-28,159,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,159,matched,total,200,-0.0027450090322925277,0.0029935567244103525,0.004667465491199951,0.004731248997764448
baseline-best-28,160,analytic,estimation,200,0.0021634669904406992,0.002479794680112535,0.004170500638213115,0.004220834622166825
baseline-best-28,160,analytic,operator,200,-0.004809116954687187,0.055857472872032646,0.24677240447168147,0.3323057862599868
baseline-best-28,160,analytic,total,200,-0.002645649964246488,0.05587002353370868,0.2463212941769481,0.3313973524967136
baseline-best-28,160,matched,estimation,200,0.002177822697062014,0.0024892648413529167,0.00422782051589965,0.004343354514403153
baseline-best-28,160,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,160,matched,total,200,0.002177822697062014,0.0024892648413529167,0.00422782051589965,0.004343354514403153
baseline-best-28,161,analytic,estimation,200,0.0017447590726706699,0.002091053745279832,0.003635312930395207,0.004152634899027174
baseline-best-28,161,analytic,operator,200,0.0022592957498510802,0.05386760328201547,0.16958411742907642,0.22110098006337842
baseline-best-28,161,analytic,total,200,0.00400405482252175,0.05430044359769436,0.16937957886631094,0.22190999023723312
baseline-best-28,161,matched,estimation,200,0.0017327207017728554,0.0020499594853578547,0.0036465234691933635,0.0036776774416125146
baseline-best-28,161,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,161,matched,total,200,0.0017327207017728554,0.0020499594853578547,0.0036465234691933635,0.0036776774416125146
baseline-best-28,162,analytic,estimation,200,0.0008106431813588356,0.0013593740139235693,0.003674830236277682,0.005493765746383161
baseline-best-28,162,analytic,operator,200,0.0009991484584135977,0.0418168694952251,0.15881496515463245,0.21318996915296928
baseline-best-28,162,analytic,total,200,0.0018097916397724334,0.042042819581440946,0.15944363688053742,0.2129200274272729
baseline-best-28,162,matched,estimation,200,0.0008088876474016546,0.001350230500202915,0.0038888900799416426,0.005361420301754016
baseline-best-28,162,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,162,matched,total,200,0.0008088876474016546,0.001350230500202915,0.0038888900799416426,0.005361420301754016
baseline-best-28,163,analytic,estimation,200,-0.0034433517332546405,0.0035752958338576783,0.0058849778496128935,0.005987621819521394
baseline-best-28,163,analytic,operator,200,0.0015363147398143428,0.031542072981435944,0.144504734753641,0.1816534645766819
baseline-best-28,163,analytic,total,200,-0.0019070369934402974,0.031780554030739865,0.15046723861857614,0.1866809523854846
baseline-best-28,163,matched,estimation,200,-0.0034437569602137003,0.0035698241344525763,0.005680363351689172,0.005948237126986555
baseline-best-28,163,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,163,matched,total,200,-0.0034437569602137003,0.0035698241344525763,0.005680363351689172,0.005948237126986555
baseline-best-28,164,analytic,estimation,200,0.002235057458665056,0.0024214724792288532,0.0035136559806461243,0.003548137156530906
baseline-best-28,164,analytic,operator,200,0.00040110756143401115,0.02622175987222939,0.13723565665805854,0.184737198481581
baseline-best-28,164,analytic,total,200,0.002636165020099067,0.026391834231924934,0.13995716172982625,0.18721947958560664
baseline-best-28,164,matched,estimation,200,0.0022276541656753575,0.002415405038310478,0.0035146173754856402,0.003555894799028181
baseline-best-28,164,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,164,matched,total,200,0.0022276541656753575,0.002415405038310478,0.0035146173754856402,0.003555894799028181
baseline-best-28,165,analytic,estimation,200,0.0004879396096435551,0.0012623752390746082,0.003302840243861682,0.0033354974518863822
baseline-best-28,165,analytic,operator,200,0.002480381012698611,0.03583492441299351,0.14171153537503073,0.18441154661604078
baseline-best-28,165,analytic,total,200,0.002968320622342166,0.036149975192089095,0.1418357076427128,0.18710656379253054
baseline-best-28,165,matched,estimation,200,0.00047878001047503733,0.001223653715904767,0.0032794545154162247,0.003367662307018515
baseline-best-28,165,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,165,matched,total,200,0.00047878001047503733,0.001223653715904767,0.0032794545154162247,0.003367662307018515
baseline-best-28,166,analytic,estimation,200,-0.001223887050830242,0.001408329321413813,0.0030278551315223723,0.003513073191623306
baseline-best-28,166,analytic,operator,200,0.0022033472474806463,0.026670292546821142,0.10609178910190692,0.2547399576604625
baseline-best-28,166,analytic,total,200,0.0009794601966504042,0.026712290112229347,0.10854595693021257,0.25446277881421236
baseline-best-28,166,matched,estimation,200,-0.0012421755930596015,0.0014180167034453677,0.00302968261329406,0.0036914866728041673
baseline-best-28,166,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,166,matched,total,200,-0.0012421755930596015,0.0014180167034453677,0.00302968261329406,0.0036914866728041673
baseline-best-28,167,analytic,estimation,200,0.000927573277219933,0.0013713911532476852,0.0034996307355568135,0.004709692454452075
baseline-best-28,167,analytic,operator,200,0.0007096366908140092,0.041393339758458124,0.1847934481051584,0.19315129816118803
baseline-best-28,167,analytic,total,200,0.0016372099680339422,0.041655338419273866,0.18482864285553552,0.19534182728862715
baseline-best-28,167,matched,estimation,200,0.0009371380938697384,0.0013604255225820394,0.0037372559136503725,0.004736347175444244
baseline-best-28,167,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,167,matched,total,200,0.0009371380938697384,0.0013604255225820394,0.0037372559136503725,0.004736347175444244
baseline-best-28,168,analytic,estimation,200,0.001733300814921351,0.001890284722994415,0.002904781862143213,0.003035932527773566
baseline-best-28,168,analytic,operator,200,0.0014777648578008199,0.0311376525969574,0.10245112214859775,0.29028264355927
baseline-best-28,168,analytic,total,200,0.003211065672722171,0.031396250363279844,0.10544191866714503,0.2927219775502301
baseline-best-28,168,matched,estimation,200,0.001719178506249094,0.0018738148758540903,0.0028117786598635397,0.00303574811462487
baseline-best-28,168,matched,operator,200,0.0,0.0,0.0,0.0
baseline-best-28,168,matched,total,200,0.001719178506249094,0.0018738148758540903,0.0028117786598635397,0.00303574811462487
baseline-recovery-32,1,analytic,estimation,200,0.000404015143031502,0.0007497051728652768,0.0023642198443805107,0.002833381984637562
baseline-recovery-32,1,analytic,operator,200,0.0011938920533125998,0.04054855842624704,0.1546079111814862,0.16623020724380383
baseline-recovery-32,1,analytic,total,200,0.0015979071963441015,0.04065815519672645,0.1562477850013707,0.16693947366928202
baseline-recovery-32,1,matched,estimation,200,0.00039564614034799444,0.0007356753202911,0.002418223499426997,0.00290941096588071
baseline-recovery-32,1,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,1,matched,total,200,0.00039564614034799444,0.0007356753202911,0.002418223499426997,0.00290941096588071
baseline-recovery-32,2,analytic,estimation,200,-0.00043015262966801526,0.0009773787123591104,0.0022069184580224555,0.0022272036007356943
baseline-recovery-32,2,analytic,operator,200,-0.0009420663585866498,0.038858782116441656,0.15908289871988718,0.20009574390311458
baseline-recovery-32,2,analytic,total,200,-0.001372218988254665,0.03898972534055896,0.1591462106756072,0.2002952453576501
baseline-recovery-32,2,matched,estimation,200,-0.0004301024301420008,0.0009808748349986861,0.0021905783494244324,0.002227946853222862
baseline-recovery-32,2,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,2,matched,total,200,-0.0004301024301420008,0.0009808748349986861,0.0021905783494244324,0.002227946853222862
baseline-recovery-32,3,analytic,estimation,200,-0.0028099415821442107,0.003010274953895902,0.004529555913252381,0.004593865735861902
baseline-recovery-32,3,analytic,operator,200,0.0013613293627027373,0.0407409185887607,0.17244946079318207,0.19062384276882627
baseline-recovery-32,3,analytic,total,200,-0.0014486122194414738,0.04076298438608224,0.17595976384574924,0.18820458890538616
baseline-recovery-32,3,matched,estimation,200,-0.002816882679750099,0.0030177349356184263,0.004507484882024404,0.0045852962832549915
baseline-recovery-32,3,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,3,matched,total,200,-0.002816882679750099,0.0030177349356184263,0.004507484882024404,0.0045852962832549915
baseline-recovery-32,4,analytic,estimation,200,0.0016180731550022897,0.001963655824159368,0.004476008351176564,0.004617669434437532
baseline-recovery-32,4,analytic,operator,200,0.0012320588220468048,0.03619367412027493,0.1408577342265363,0.16602969739583812
baseline-recovery-32,4,analytic,total,200,0.0028501319770490945,0.036435972483694186,0.1427140949478729,0.16619852289502995
baseline-recovery-32,4,matched,estimation,200,0.0016104917728616184,0.0019532544022917925,0.004472938761253875,0.004616649083195146
baseline-recovery-32,4,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,4,matched,total,200,0.0016104917728616184,0.0019532544022917925,0.004472938761253875,0.004616649083195146
baseline-recovery-32,5,analytic,estimation,200,0.0005474311158155785,0.0009119947893094977,0.0025257277865027294,0.00299163076539144
baseline-recovery-32,5,analytic,operator,200,0.003433265182555945,0.0385688316879302,0.1371760109839927,0.2703432082905851
baseline-recovery-32,5,analytic,total,200,0.003980696298371524,0.038702101195661684,0.13772514173426068,0.27176097430247925
baseline-recovery-32,5,matched,estimation,200,0.0005411052950469674,0.0009065099340112519,0.0025839947910890615,0.0030291180275763274
baseline-recovery-32,5,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,5,matched,total,200,0.0005411052950469674,0.0009065099340112519,0.0025839947910890615,0.0030291180275763274
baseline-recovery-32,6,analytic,estimation,200,-0.00047796380962307814,0.0008094872997665524,0.0015530036532393487,0.0017367979700613212
baseline-recovery-32,6,analytic,operator,200,0.0012495408183007218,0.02659329205467769,0.12938369269981623,0.14288246727054202
baseline-recovery-32,6,analytic,total,200,0.0007715770086776437,0.026649114894921985,0.1288370497926571,0.14242784184994625
baseline-recovery-32,6,matched,estimation,200,-0.00048430077456378486,0.0008082378279850336,0.0015149518471974655,0.0016146078460388402
baseline-recovery-32,6,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,6,matched,total,200,-0.00048430077456378486,0.0008082378279850336,0.0015149518471974655,0.0016146078460388402
baseline-recovery-32,7,analytic,estimation,200,-0.0003796512431155778,0.0005124185594288397,0.0011180952252170667,0.001130601729312758
baseline-recovery-32,7,analytic,operator,200,0.0003068987238856519,0.01174084164013823,0.05768042216851115,0.08351114490982174
baseline-recovery-32,7,analytic,total,200,-7.275251922992587e-05,0.011787003999984197,0.05865006563746906,0.08462413192995333
baseline-recovery-32,7,matched,estimation,200,-0.0003822696200205908,0.0005132136323165849,0.001149364638867792,0.00120635096816199
baseline-recovery-32,7,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,7,matched,total,200,-0.0003822696200205908,0.0005132136323165849,0.001149364638867792,0.00120635096816199
baseline-recovery-32,8,analytic,estimation,200,-3.701644311192249e-05,0.00011039522871916758,0.00029576478010018975,0.0005841645233746195
baseline-recovery-32,8,analytic,operator,200,-0.00029918117459307896,0.005163630723301093,0.027160449197076664,0.03164414804401941
baseline-recovery-32,8,analytic,total,200,-0.00033619761770500145,0.005169488672333368,0.02701100084591601,0.03167946222772837
baseline-recovery-32,8,matched,estimation,200,-3.7808606763244406e-05,0.00010781548912481232,0.00029577807016605007,0.0005672960530183901
baseline-recovery-32,8,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,8,matched,total,200,-3.7808606763244406e-05,0.00010781548912481232,0.00029577807016605007,0.0005672960530183901
baseline-recovery-32,9,analytic,estimation,200,0.002014968682968203,0.002309401721713505,0.004298323137501336,0.004323413615662908
baseline-recovery-32,9,analytic,operator,200,-0.0019044316069698952,0.04713794355285309,0.17350272662073685,0.2764896362392272
baseline-recovery-32,9,analytic,total,200,0.00011053707599830752,0.04719794911222999,0.17264623505190202,0.2758203051838466
baseline-recovery-32,9,matched,estimation,200,0.002028563168928776,0.0023237320773275816,0.004359641315579754,0.004394947468655097
baseline-recovery-32,9,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,9,matched,total,200,0.002028563168928776,0.0023237320773275816,0.004359641315579754,0.004394947468655097
baseline-recovery-32,10,analytic,estimation,200,-0.0009474330924873833,0.0011968590739281644,0.0023366506942714693,0.0026804546235732474
baseline-recovery-32,10,analytic,operator,200,0.0004182577505309484,0.05369931930283858,0.1978414336079175,0.23352029086938414
baseline-recovery-32,10,analytic,total,200,-0.000529175341956435,0.053886651663763725,0.2005085024886205,0.23435416067131004
baseline-recovery-32,10,matched,estimation,200,-0.0009495023513232689,0.0011792498327736843,0.002259818070034225,0.0024088088332179236
baseline-recovery-32,10,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,10,matched,total,200,-0.0009495023513232689,0.0011792498327736843,0.002259818070034225,0.0024088088332179236
baseline-recovery-32,11,analytic,estimation,200,-0.001450224292457042,0.0017138386928165744,0.003168273830757462,0.0033163112826643526
baseline-recovery-32,11,analytic,operator,200,-0.001155453052530404,0.03866868216695601,0.13459545198693895,0.1423858337615227
baseline-recovery-32,11,analytic,total,200,-0.002605677344987446,0.038902138150487584,0.13682641266463652,0.14397340737425657
baseline-recovery-32,11,matched,estimation,200,-0.0014389996553653129,0.0016950335114233814,0.003104417216923616,0.0034958710890027472
baseline-recovery-32,11,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,11,matched,total,200,-0.0014389996553653129,0.0016950335114233814,0.003104417216923616,0.0034958710890027472
baseline-recovery-32,12,analytic,estimation,200,0.0004015298864080113,0.0008319377408450116,0.0019584307951667768,0.0034777521178104287
baseline-recovery-32,12,analytic,operator,200,-0.0011162131465490537,0.028987582742667106,0.11739407877258551,0.15594187828111672
baseline-recovery-32,12,analytic,total,200,-0.0007146832601410424,0.029077946903369747,0.11689016700314536,0.1571177872941929
baseline-recovery-32,12,matched,estimation,200,0.0004072182452584008,0.0008295914809512303,0.0017243777201252364,0.0036180630007707215
baseline-recovery-32,12,matched,operator,200,0.0,0.0,0.0,0.0
baseline-recovery-32,12,matched,total,200,0.0004072182452584008,0.0008295914809512303,0.0017243777201252364,0.0036180630007707215
baseline-recovery-32,13,analytic,estimation,200,-0.00029227536126947575,0.0007261247013129261,0.0018657550530660205,0.0018949331020114424
baseline-recovery-32,13,analytic,operator,200,-0.0012446263259320019,0.05419767486142934,0.21157258535375245,0.2917982391822423
baseline-recovery-32,13,analytic,total,200,-0.0015369016872014774,0.05432667301174695,0.2123604985110113,0.2925950753372807
